driver_id,shock,lock
DRV-0054384,-0.09105986694368301,False
DRV-0027403,-0.0734871910543888,False
DRV-0058261,0.061689510855796444,False
DRV-0016522,-0.013091034248598149,False
DRV-0051436,0.08179911546381431,False
DRV-0043924,0.17179283334137793,False
DRV-0031674,0.0004427855470771658,False
DRV-0018768,-0.002648858246279389,False
DRV-0023672,-0.12780286831041437,False
DRV-0020860,-0.1628497329428643,False
DRV-0054124,-0.022065548372502904,False
DRV-0018256,-0.059639723069115656,False
DRV-0042155,0.04964900502818737,False
DRV-0059338,0.07771427302441074,False
DRV-0048422,-0.020484177149813813,False
DRV-0005058,0.025970323540135162,True
DRV-0019072,-0.0723676261695264,False
DRV-0050768,0.02443390388801515,False
DRV-0027504,-0.13708048419308325,False
DRV-0017772,0.025073743529012416,False
DRV-0044076,0.07916892791119134,True
DRV-0058404,-0.1771249639197721,False
DRV-0020675,-0.08069737244356795,False
DRV-0018338,0.04097526764807965,False
DRV-0020636,0.02416882210054345,True
DRV-0058067,0.020756130680879035,False
DRV-0004491,-0.0929230539174673,False
DRV-0031205,0.11175448416561456,False
DRV-0011876,0.02469636055467597,False
DRV-0034278,0.011597970286254958,False
DRV-0017767,0.06151001906334584,False
DRV-0020992,0.04876112220067224,False
DRV-0030596,0.04653794955309167,False
DRV-0047276,-0.010949569766496895,False
DRV-0002790,-0.026135923363123058,False
DRV-0046381,-0.1491021808303412,False
DRV-0012106,0.06504616473866812,False
DRV-0016965,0.1287812107243035,True
DRV-0002739,-0.11104831663883229,False
DRV-0035088,0.028605123524352526,False
DRV-0025034,-0.01295072468048753,False
DRV-0035677,-0.06931515933080601,True
DRV-0056983,-0.04612459553606151,True
DRV-0018171,-0.14467944566119892,False
DRV-0024992,0.05450329798943672,False
DRV-0023995,-0.018833758319900935,False
DRV-0043948,0.035145134663334965,False
DRV-0001468,0.10329217179275274,False
DRV-0030009,0.03422524474915235,False
DRV-0001641,-0.08550704683671694,False
DRV-0019423,0.09301888457983244,False
DRV-0009200,-0.008037584185871227,False
DRV-0042198,0.003722285055886775,False
DRV-0030635,-0.06866089972168654,False
DRV-0005285,-0.0029999215241701483,False
DRV-0031574,-0.04528903413394812,False
DRV-0018917,-0.07288724077935899,False
DRV-0006635,-0.05903143697063262,False
DRV-0043109,0.08685269903700751,True
DRV-0053097,0.08086393229793888,False
DRV-0013502,-0.07037749452691697,False
DRV-0034733,-0.06435225419778132,False
DRV-0030511,0.011047949837399602,False
DRV-0052552,-0.0860032498038746,False
DRV-0001382,-0.06533741506429927,True
DRV-0059225,0.04619450047817792,False
DRV-0019357,0.14363470655720675,False
DRV-0049842,0.03880872995820917,False
DRV-0058692,0.0026920921088936156,False
DRV-0015508,0.018058242571877676,False
DRV-0001872,0.01285905639488486,False
DRV-0032900,-0.039126901844964375,False
DRV-0038361,0.02535076346199256,False
DRV-0014722,-0.0064612437994206896,False
DRV-0043738,0.04100884872769414,False
DRV-0026160,0.007211811027138126,False
DRV-0001857,0.08712338071258845,False
DRV-0041479,0.05410879372884719,False
DRV-0049688,0.023217244792555075,False
DRV-0048845,-0.03600747293349595,False
DRV-0048179,0.13491072251979547,False
DRV-0035370,0.14174255857103338,True
DRV-0048038,0.10204900710484982,True
DRV-0048017,0.0754139797877549,False
DRV-0034567,-0.09946442315851883,False
DRV-0054569,0.00843199919655123,False
DRV-0027266,0.24041044663781208,False
DRV-0050538,-0.05249016752796292,False
DRV-0028683,-0.07437123701905375,False
DRV-0002589,0.02009993392105686,False
DRV-0050330,-0.18861703191542012,False
DRV-0036244,0.021291294514437765,False
DRV-0053107,0.006861039492358175,False
DRV-0019676,-0.05556641664998872,False
DRV-0029689,0.10944877980071205,True
DRV-0028988,-0.0686126879922916,False
DRV-0018547,0.014634557088197522,False
DRV-0027907,-0.08093858180932025,True
DRV-0055582,-0.028939858058381764,False
DRV-0052334,0.06272351251193466,False
DRV-0045832,-0.13634823359327433,False
DRV-0027219,0.13579883060716438,False
DRV-0059997,-0.0675945341097262,False
DRV-0020494,0.05033119197682225,False
DRV-0031696,0.12804069474083174,False
DRV-0011024,0.0753087001477195,False
DRV-0001034,-0.10650139669854786,False
DRV-0001894,0.1908764795329633,False
DRV-0028029,0.12846185925413928,False
DRV-0054938,0.1361878488230292,False
DRV-0014459,-0.06980937607053334,False
DRV-0028000,-0.034077033324433625,False
DRV-0016013,-0.05796648086393107,False
DRV-0020991,0.04238688048240159,False
DRV-0012101,0.0630284882594124,False
DRV-0047583,-0.031986360621768725,False
DRV-0032509,0.11128713106635374,False
DRV-0031129,0.08611873332203565,False
DRV-0005465,0.019218651715413364,False
DRV-0021216,-0.029695042230523376,True
DRV-0001954,-0.22451309744428294,False
DRV-0009397,-0.049366295200283884,False
DRV-0015791,0.0834255096197297,False
DRV-0006182,-0.2366438758840862,False
DRV-0019287,-0.027001961916297633,False
DRV-0034562,-0.09346350271389078,False
DRV-0028928,-0.013578418848117746,False
DRV-0018582,0.015820268616703062,False
DRV-0035684,0.01907183615866922,False
DRV-0021092,-0.1697336479249356,False
DRV-0015889,-0.023909629434344465,False
DRV-0016040,0.0016869749598764935,False
DRV-0028875,0.07470065767575595,False
DRV-0014138,0.09426069716036507,False
DRV-0018973,-0.03734716498996072,False
DRV-0057353,0.1236154615801515,False
DRV-0057276,0.0020891423114335725,False
DRV-0017414,0.06821387562798185,False
DRV-0030177,0.025135080632198083,False
DRV-0017950,-0.04297666334362039,False
DRV-0050621,0.03158795183763662,False
DRV-0031517,0.031174241958050217,False
DRV-0026741,-0.006084778272514802,False
DRV-0037025,0.039735688813650576,False
DRV-0034957,-0.0671703357612973,False
DRV-0040113,0.024690163130273907,False
DRV-0014047,0.06703352954372772,False
DRV-0039184,-0.10611095149167875,False
DRV-0009249,-0.01294297448787927,False
DRV-0022878,0.04797157848044081,False
DRV-0034375,0.14201003207450483,False
DRV-0004386,-0.03442587459380998,False
DRV-0012949,-0.04778707143752763,True
DRV-0015772,0.11879176933765331,False
DRV-0053032,-0.09103144096897493,False
DRV-0047550,0.036321240044749126,False
DRV-0024178,-0.0008999010947692078,False
DRV-0055541,0.14294855996832218,False
DRV-0008001,0.07152510127951045,False
DRV-0033565,0.007842518458274637,False
DRV-0022786,0.09282456110925243,True
DRV-0048797,-0.037843299432985644,False
DRV-0043682,0.02531391649283046,False
DRV-0033559,-0.11579988619883269,False
DRV-0000878,-0.002331010422795777,False
DRV-0011989,-0.003787629747511148,False
DRV-0033237,0.0044377466711737765,False
DRV-0052553,-0.09443399156232302,True
DRV-0055008,0.10978130875890713,False
DRV-0030502,-0.10682571910789633,False
DRV-0018693,0.15190144464310662,True
DRV-0045824,-0.03609393992497915,False
DRV-0029938,0.009735678282580658,True
DRV-0025616,-0.02792701370291531,False
DRV-0031319,-0.06506739765536759,False
DRV-0006975,0.09804257552171615,False
DRV-0026919,0.010053283676046958,False
DRV-0024870,0.16969411087972083,True
DRV-0035754,-0.06367406785275667,False
DRV-0051951,-0.05816049976664548,False
DRV-0015536,0.11133952858348661,False
DRV-0048721,-0.12226783517215463,False
DRV-0050134,0.14641464532318646,False
DRV-0003544,0.13265470856721975,True
DRV-0037698,-0.10895407755316193,False
DRV-0009489,0.11929616251975249,False
DRV-0023693,0.05454383079204723,True
DRV-0040763,-0.010820214147779141,False
DRV-0038380,0.03394111013967781,False
DRV-0011599,0.09019781153878442,False
DRV-0012885,0.025339516281697293,False
DRV-0037244,0.03300444946687043,False
DRV-0016061,0.002529811368414647,False
DRV-0045691,0.004462682114666589,False
DRV-0055337,-0.07190894235795281,False
DRV-0057669,-0.007315124094554921,False
DRV-0040106,-0.01829731634097111,False
DRV-0015090,0.013362553463486644,False
DRV-0010200,-0.09859891598826202,False
DRV-0051608,-0.00871285528208167,False
DRV-0059248,-0.0846735125207435,False
DRV-0028158,-0.04294978731961644,False
DRV-0050408,-0.011367446983198142,False
DRV-0002331,-0.06903044207292727,False
DRV-0025123,0.11803841066973793,False
DRV-0018384,0.07240154341594894,False
DRV-0031045,0.09900651789426265,False
DRV-0016533,0.1262488119073542,False
DRV-0051339,-0.0756112971116346,True
DRV-0010350,0.03171814653023899,False
DRV-0000708,0.019493782304430038,True
DRV-0045100,0.015765131740643396,False
DRV-0010433,0.028370908641880344,False
DRV-0004092,-0.048797204996021845,False
DRV-0005525,-0.1137144232501688,False
DRV-0018091,-0.05865236175043774,False
DRV-0026900,-0.05101363119855156,False
DRV-0002502,-0.026669495709366525,False
DRV-0027831,0.01649028301172175,False
DRV-0033143,-0.07417040861190423,False
DRV-0014642,-0.09752824589857823,True
DRV-0030948,-0.03474019919516951,False
DRV-0034321,-0.05452192650618855,False
DRV-0037838,0.009638550852465302,False
DRV-0055956,-0.12995170145263163,True
DRV-0013562,-0.018448815262954128,True
DRV-0030960,-0.0179615566040474,False
DRV-0035241,-0.038691125756930005,False
DRV-0041127,0.03278916546041326,False
DRV-0054690,0.06765438824920912,False
DRV-0021512,-0.021999095991133116,False
DRV-0053404,0.030054437262964813,False
DRV-0051410,-0.054172817337668454,False
DRV-0030652,-0.01699771135439539,False
DRV-0053971,0.05013474000412277,False
DRV-0032033,-0.11139656472397742,False
DRV-0017936,-0.03659733329929341,False
DRV-0021670,-0.04058597095743923,False
DRV-0013855,-0.1902833917475847,False
DRV-0002440,0.06977483175306161,False
DRV-0041169,0.17590211078661352,False
DRV-0015052,0.22173136536406093,False
DRV-0055004,0.10042849943300615,False
DRV-0031493,0.01877346860557155,False
DRV-0051346,0.024634691921405626,False
DRV-0014931,-0.01661522679966209,False
DRV-0005912,-0.07917466649549262,False
DRV-0023260,-0.13663779405127513,False
DRV-0048103,0.05266479106506077,True
DRV-0002325,0.006428230273942141,False
DRV-0002849,-0.09660958774696864,False
DRV-0040260,-0.11218696930382688,False
DRV-0033884,-0.0024235441101943737,False
DRV-0010316,-0.06575830126737724,False
DRV-0041207,-0.06538800613833441,False
DRV-0001724,0.03770717008224885,False
DRV-0009435,-0.010677810356663833,False
DRV-0030789,-0.1322071066627839,False
DRV-0036697,-0.07476109326242777,True
DRV-0013202,-0.008870557089610894,False
DRV-0001068,-0.04396418375285555,False
DRV-0044978,-0.022660664547917885,False
DRV-0020984,-0.047305560591231484,False
DRV-0014573,-0.06708909872008867,False
DRV-0035824,0.1698356348537101,False
DRV-0058292,-0.10930575945361963,False
DRV-0042811,0.019769640359912192,False
DRV-0013608,-0.015103633531771505,False
DRV-0041096,-0.042697251256572345,False
DRV-0019530,0.023180665934075147,False
DRV-0019538,0.061906976077980104,False
DRV-0035715,0.011701071156682319,False
DRV-0025895,-0.06766273712996256,False
DRV-0013527,-0.011923741462290225,False
DRV-0029539,-0.07057746031779559,False
DRV-0042143,-0.04852271623020899,False
DRV-0002168,0.01890647565149344,False
DRV-0053987,0.0566491511157034,False
DRV-0036890,-0.09478614869857976,False
DRV-0024445,-0.018684098072950215,False
DRV-0009018,-0.10947750625941462,False
DRV-0042350,0.005930006761496164,False
DRV-0006155,-0.05337197390744309,False
DRV-0017597,0.06013483704470061,False
DRV-0025077,0.03470220480056402,False
DRV-0006459,0.02162146061890348,False
DRV-0023456,-0.08528350138722209,False
DRV-0010597,0.015546637307906301,False
DRV-0012610,-0.052040742216040235,False
DRV-0009454,-0.03298941702473921,True
DRV-0034111,-0.136887091599189,False
DRV-0016936,-0.009601600864173908,True
DRV-0021426,0.019137954314830626,False
DRV-0012146,-0.062409766794942256,False
DRV-0033518,-0.03000012997211937,False
DRV-0018213,-0.1731579585115488,False
DRV-0024083,0.044197941091436405,False
DRV-0035442,0.08875776695037954,False
DRV-0050852,0.04936302354841735,False
DRV-0046813,-0.08254613188080429,False
DRV-0014650,-0.03318278657558959,False
DRV-0033893,-0.21557650143934065,False
DRV-0046970,-0.023798226998931166,True
DRV-0052878,0.1465614993580101,True
DRV-0005718,-0.07389883643611987,False
DRV-0019751,0.07452550313722636,False
DRV-0022540,-0.01433110590911523,False
DRV-0000748,-0.06940770435277271,False
DRV-0027607,-0.08508587189216503,False
DRV-0046300,0.01871619496076886,False
DRV-0043706,0.013654902868534347,False
DRV-0048329,-0.033779802368874394,False
DRV-0021708,-0.04952663586672996,False
DRV-0023752,-0.012560625028344177,False
DRV-0003987,-0.06700135666595577,False
DRV-0052657,-0.12666517598216154,False
DRV-0053409,-0.06446030719057093,False
DRV-0030831,-0.06813803704848762,False
DRV-0002995,-0.08899994811815543,False
DRV-0001175,0.02427550449365906,False
DRV-0059928,0.07351946511073737,False
DRV-0046926,0.033523678127547786,False
DRV-0009223,0.07510872763338018,True
DRV-0050955,-0.18561133228307125,False
DRV-0012725,-0.01233526080035257,False
DRV-0022553,-0.013012979378453944,False
DRV-0010592,0.09367007633088761,False
DRV-0031717,-0.07662016086222248,False
DRV-0051223,-0.07797309328956845,False
DRV-0041077,0.10818192834011722,False
DRV-0059038,-0.02106199686763608,False
DRV-0052492,0.06012167761233204,False
DRV-0053794,0.08058176266736423,False
DRV-0024920,-0.09550854205451413,False
DRV-0035817,0.09249425640637556,False
DRV-0059891,-0.03848309854407168,False
DRV-0026855,0.176879526060765,False
DRV-0028602,0.0015373362391838525,False
DRV-0057385,-0.013922349288143895,False
DRV-0052357,-0.1519583417092616,False
DRV-0005329,0.020461954737094123,False
DRV-0037644,-0.11850433132279214,False
DRV-0022253,-0.017181752191655894,False
DRV-0028111,-0.17014313491247265,False
DRV-0048562,-0.014317681351745553,False
DRV-0042400,-0.0431641813095709,False
DRV-0029847,0.07961307352111253,False
DRV-0059622,0.06144501013158688,False
DRV-0039665,0.03055691458668371,True
DRV-0033300,-0.06226208198003661,False
DRV-0047718,0.04616493538190003,False
DRV-0029836,0.03858863882252131,False
DRV-0030654,0.046911515765929473,False
DRV-0004473,-0.06989105637058633,False
DRV-0058695,0.07073582131658443,False
DRV-0024244,0.06737917062583271,True
DRV-0028658,0.044393539805383776,False
DRV-0030890,-0.07979616191042707,False
DRV-0010331,-0.08962486351267504,False
DRV-0025758,-0.04142284817797366,True
DRV-0010000,-0.01259585822364431,False
DRV-0032326,-0.07061062577817416,False
DRV-0032549,0.06674624089030501,False
DRV-0046679,-0.028322029736723292,True
DRV-0022403,-0.06312654404672677,False
DRV-0043355,-0.021710189372750887,True
DRV-0026879,0.12697850820696183,False
DRV-0037107,-0.1224221691082713,False
DRV-0016121,0.060891093840327495,False
DRV-0028561,0.0532527777157768,False
DRV-0022765,0.08616298971943076,False
DRV-0012436,-0.018404026699097093,False
DRV-0048634,-0.17277390405508736,False
DRV-0023551,-0.017980275980501056,False
DRV-0004165,-0.1531419815934102,False
DRV-0039076,0.07097881781754312,False
DRV-0053711,0.055933762756227454,False
DRV-0003331,-0.028474332968669226,False
DRV-0021301,-0.01817778811932611,False
DRV-0040417,0.10077435166696294,False
DRV-0057582,-0.1285689119595718,False
DRV-0046869,-0.006388840891627018,False
DRV-0030952,0.025382186340142842,False
DRV-0052574,0.09096988175124737,False
DRV-0028525,0.07172477579312135,True
DRV-0050449,0.11127484139229475,False
DRV-0049890,0.01846927747536983,False
DRV-0051704,0.10928297780155517,False
DRV-0000294,-0.051698606221086844,False
DRV-0023744,0.0970306176685968,False
DRV-0027474,0.015896189003326882,False
DRV-0059607,-0.07663943159134244,True
DRV-0055518,0.027626077313102484,False
DRV-0005775,-0.06996769758530574,False
DRV-0021159,-0.02089319998213764,False
DRV-0031830,-0.02191399103286829,False
DRV-0028337,0.1386133896405358,False
DRV-0017189,-0.014030347649165538,False
DRV-0032813,-0.044404558359237435,False
DRV-0058877,-0.05399525422499701,False
DRV-0048024,0.023913143377372076,False
DRV-0010220,0.046874909293410136,False
DRV-0026791,0.09171364301773871,False
DRV-0029799,0.03671032009248505,False
DRV-0037535,0.057894344008649255,False
DRV-0011535,-0.13487686229779366,False
DRV-0000577,0.03396649866450699,False
DRV-0043807,-0.030832246227899446,False
DRV-0009133,0.008578199787108633,False
DRV-0019012,-0.26356210711117384,False
DRV-0020764,0.05156008121874643,False
DRV-0014735,-0.04388572256109662,False
DRV-0055548,0.05364999882904665,False
DRV-0004556,-0.07469861508131932,False
DRV-0042870,0.11825463681743247,False
DRV-0012807,-0.054403056738311896,False
DRV-0014175,0.06252939217159045,False
DRV-0045683,0.10182591221537955,False
DRV-0035284,0.019124243246498248,True
DRV-0053389,0.04847922694533796,False
DRV-0001189,0.0346406711510329,False
DRV-0015050,0.028286168411938206,False
DRV-0025101,-0.019666075421353825,False
DRV-0033315,-0.011095766367167829,True
DRV-0015471,0.015043255950151409,False
DRV-0017568,-0.06026457533575415,False
DRV-0032667,-0.0036659611752267295,False
DRV-0021282,-0.08830076033432781,False
DRV-0039631,-0.048869180811817944,True
DRV-0050573,-0.06469956831576898,False
DRV-0016367,0.07784902327664897,False
DRV-0003736,0.00949006168542449,False
DRV-0001478,-0.039810003319848616,True
DRV-0048790,0.029633185453554315,True
DRV-0036648,0.07470864419430111,False
DRV-0045046,-0.024607549073078765,False
DRV-0016238,0.021091957357913253,False
DRV-0008770,-0.09449410064618587,False
DRV-0037983,-0.07851432630452748,False
DRV-0043086,-0.026340674862408587,True
DRV-0019978,0.014919164911895879,False
DRV-0022815,-0.05440382431362922,False
DRV-0016569,0.07509032311361943,False
DRV-0047780,-0.13520412569637985,False
DRV-0046498,0.0016744962440790468,False
DRV-0038049,0.0223061994279138,False
DRV-0057199,0.024576109848535487,True
DRV-0018901,-0.07952370463756978,False
DRV-0055300,-0.10239858503704341,False
DRV-0037406,-0.022282697584416714,False
DRV-0045285,0.11154470938626138,False
DRV-0054387,-0.0016065717150941883,False
DRV-0042310,0.07985428988187235,False
DRV-0001586,-0.07756604854681512,False
DRV-0039042,0.08625369506623845,False
DRV-0001333,-0.1695534719947747,True
DRV-0029425,0.12223403079610702,False
DRV-0019304,-0.0008446473646868251,False
DRV-0003178,0.10484447437244115,False
DRV-0056793,0.09202024866272657,False
DRV-0023328,0.0954983740993048,False
DRV-0033361,0.09221735702866252,False
DRV-0058215,0.049666127080582226,False
DRV-0012852,-0.05234517543742051,False
DRV-0043793,0.006188909163265233,False
DRV-0043297,-0.05324090177655062,False
DRV-0012239,-0.08490663318266077,False
DRV-0058860,-0.009743547340044163,False
DRV-0020002,0.03796351018159311,True
DRV-0059542,-0.04567546978350968,True
DRV-0027134,-0.06047388767183901,False
DRV-0027835,0.0007721232516799565,False
DRV-0003033,-0.16808317794357105,False
DRV-0032082,0.04984107841702579,False
DRV-0035422,0.04696716318816543,False
DRV-0052774,0.08588422877042122,False
DRV-0043584,-0.051721374717591084,True
DRV-0045982,0.07757141973497947,False
DRV-0013203,0.03631441728611718,False
DRV-0011789,0.050761158362603254,False
DRV-0024829,0.002670025874421926,False
DRV-0034801,0.15455674437458508,False
DRV-0057815,0.029076905088045092,False
DRV-0012247,0.024848024927676272,False
DRV-0035576,-0.01542817484274412,False
DRV-0048076,-0.0004827877119917501,False
DRV-0026033,-0.0077805316820011875,True
DRV-0048335,0.0409451806088127,False
DRV-0009715,0.014612586129407282,False
DRV-0026074,-0.0684073487161654,True
DRV-0043245,0.03541766914089687,False
DRV-0000641,0.09419466151342885,False
DRV-0019406,-0.1263441774825753,False
DRV-0033306,0.03916812700155797,False
DRV-0014241,-0.052705781010728016,False
DRV-0040316,-0.0536798078518858,False
DRV-0000177,-0.05756237398206588,False
DRV-0052038,0.02333374831939874,False
DRV-0051499,0.0724979500013032,False
DRV-0047043,-0.01560366501038935,False
DRV-0041466,-0.045605594683308964,False
DRV-0057576,-0.016554003783162394,False
DRV-0013104,0.004836555721006242,False
DRV-0014525,-0.11965924937565164,False
DRV-0028975,0.05940777522182695,False
DRV-0055630,-0.08126172871452704,False
DRV-0010163,-0.053694862449108344,False
DRV-0016284,0.11548633420121995,False
DRV-0050318,-0.16746065985426398,False
DRV-0033120,-0.06179130217101712,False
DRV-0038166,0.016353750252966245,False
DRV-0031142,-0.041469981526280446,False
DRV-0051766,-0.0727563790862064,False
DRV-0008003,0.2133418519883832,False
DRV-0029034,0.0018522137562725857,False
DRV-0047531,0.03433562542754912,False
DRV-0059965,0.18874854804842897,True
DRV-0056386,0.06622940198449989,False
DRV-0027411,0.028297925441955533,False
DRV-0024951,0.06613057074376462,True
DRV-0009066,-0.12439239406809634,False
DRV-0058717,0.0011545889867815625,False
DRV-0009935,0.04022501334614942,False
DRV-0053883,0.04407176717479401,False
DRV-0021798,-0.029106393031755298,False
DRV-0004373,-0.056201544873930295,False
DRV-0055061,-0.09620863245193323,False
DRV-0009930,0.056809938823503034,False
DRV-0001046,0.08529129537291186,False
DRV-0039253,-0.0038075397903983405,True
DRV-0040100,0.07356133838014471,False
DRV-0036258,-0.07463980557237804,False
DRV-0053681,-0.13098887830602446,False
DRV-0025728,-0.006768053528241884,False
DRV-0004164,-0.002243185272321684,False
DRV-0047227,0.14304903569620042,False
DRV-0021850,0.0565864639710912,False
DRV-0032649,-0.11857331015115186,False
DRV-0028866,-0.09669379120670994,False
DRV-0028191,-0.012938071900712474,False
DRV-0026285,-0.0325225212630152,False
DRV-0043790,-0.13895309070415088,False
DRV-0058675,0.009047306815826349,False
DRV-0018709,-0.012473383306226212,False
DRV-0015456,0.03469131166819295,False
DRV-0033864,-0.028173269365681392,False
DRV-0048590,0.07779676594003987,False
DRV-0014813,0.06352443933413048,False
DRV-0046589,-0.003889116040991298,False
DRV-0034761,-0.09085721843779312,False
DRV-0028108,-0.02581551206520698,False
DRV-0013967,0.1231475086968694,False
DRV-0006012,-0.04901878512904534,False
DRV-0044254,0.009404939721618037,False
DRV-0035350,-0.02902778637082064,False
DRV-0004943,-0.055044982018198775,False
DRV-0047701,0.07578839343925298,False
DRV-0053399,0.057616940040986137,False
DRV-0001375,0.07793050838549476,False
DRV-0022772,-0.15864166103264185,False
DRV-0022492,-0.05785519676355516,True
DRV-0040551,0.11499405821673046,False
DRV-0024598,-0.004695427895490243,False
DRV-0012703,-0.009760379649153987,False
DRV-0057531,-0.10988694992676758,False
DRV-0002179,-0.05859744296172722,False
DRV-0011978,0.033899079347442296,True
DRV-0042090,0.011365975134359123,False
DRV-0026652,0.1458249846584503,False
DRV-0024084,0.019810201079324925,False
DRV-0046931,0.001904416210349365,False
DRV-0013827,-0.11539000924247816,True
DRV-0036548,0.18750189939802597,False
DRV-0052644,-0.07730167064272048,False
DRV-0028322,0.09666766105385355,False
DRV-0008588,-0.09391988195352215,False
DRV-0040597,0.12353627622596268,False
DRV-0053036,-0.05754753399823938,False
DRV-0027814,-0.09420525088077619,False
DRV-0051735,-0.17783949894145804,True
DRV-0037389,0.10417292020527003,False
DRV-0019466,0.09265407486739878,True
DRV-0014850,0.07212049814731468,False
DRV-0011584,0.21067213103078455,False
DRV-0009356,0.08387834654228053,True
DRV-0003301,0.06356067060219175,False
DRV-0021572,-0.12369204169615984,True
DRV-0039356,0.029788146638360446,False
DRV-0017001,-0.005811022794773714,False
DRV-0031262,-0.051934338435103866,True
DRV-0028656,0.038779561830560784,False
DRV-0044574,0.06677883075270982,False
DRV-0049222,0.04457637701988866,False
DRV-0026158,-0.08167829833443804,False
DRV-0003631,-0.0035494067201957843,False
DRV-0058441,-0.1365299344571604,False
DRV-0019063,-0.07366916132893554,False
DRV-0014654,-0.1141715609379274,False
DRV-0010925,0.03604944129166705,True
DRV-0027753,0.1562443804239052,False
DRV-0058957,-0.08574732422039759,False
DRV-0057996,-0.06339936032779159,False
DRV-0045088,-0.07658678034327276,False
DRV-0017706,-0.018477784029702307,False
DRV-0059032,0.08653891773123651,False
DRV-0000773,0.033477069331151674,False
DRV-0014134,0.2544107873979649,False
DRV-0033223,0.07104868239820522,True
DRV-0025232,-0.002852918972908111,True
DRV-0008635,0.0094749257207904,False
DRV-0020411,-0.031802760024694496,False
DRV-0016606,-0.044379853814459226,True
DRV-0013092,-0.12126594762802195,False
DRV-0048108,-0.03468471564992428,False
DRV-0034864,-0.036325088884280814,True
DRV-0041344,0.012297118926320391,False
DRV-0056109,-0.05854651452178816,False
DRV-0009328,0.038341049507242285,False
DRV-0053550,-0.042775931856243475,False
DRV-0006677,-0.06632379876643729,False
DRV-0050287,0.01593078271996963,False
DRV-0037118,-0.011746499236203658,False
DRV-0043498,0.24181016604913524,False
DRV-0002800,-0.07294955093761922,False
DRV-0003827,0.07075452235420436,False
DRV-0012749,-0.007897846595625936,True
DRV-0006152,0.20101890843150916,False
DRV-0027426,0.05527691864110339,False
DRV-0020398,-0.06765893073589531,False
DRV-0021020,0.03606882778264224,False
DRV-0020404,-0.16016546626814102,True
DRV-0022465,-0.033782342660964665,False
DRV-0057441,0.04848372982256509,False
DRV-0010534,0.08194506425189724,False
DRV-0038143,0.023249465530216597,False
DRV-0001338,-0.032079928551113926,False
DRV-0059802,0.06167600334417622,False
DRV-0050576,-0.10379348734632204,False
DRV-0047262,0.014411762514935832,True
DRV-0027597,0.0378492725128248,False
DRV-0013679,-0.030289079765303022,False
DRV-0001635,-0.02342133645258731,False
DRV-0032484,0.07136761172314732,False
DRV-0020449,0.02269446450511993,False
DRV-0030004,0.01088007630529828,True
DRV-0002711,0.0899317206535895,False
DRV-0040037,0.13302088876079926,False
DRV-0044172,0.08241272114259314,False
DRV-0043684,-0.05930953113498053,False
DRV-0018832,-0.045101336193668295,False
DRV-0036562,-0.06049369749311844,False
DRV-0058688,0.0719816841169827,True
DRV-0008573,0.08712135494174472,False
DRV-0005251,0.011501602371283223,False
DRV-0026538,-0.026934158645755105,True
DRV-0050407,0.014574860320966698,False
DRV-0005412,-0.11783413943365952,False
DRV-0028063,-0.011179800559177767,False
DRV-0028930,-0.15998289623783474,False
